IDENTIFICACION,DESCRIPCION,Niv1,Niv2,,Niv3,,Niv4,Num,Con,Des1,,Des2,Des3,Des4,Descripción,DERECHOS CAUSADOS BRUTO,DERECHOS CASTIGADOS,DEVOLUCIONES CAUSADAS,,DERECHOS CAUSADOS NETO,RECAUDO EN EFECTIVO,,,DEVOLUCIONES PAGADAS EFECTIVO,"TOTAL RECAUDO EFECTIVO
NETO",RECAUDO EN TITULOS,,,,DEVOLUCIONES PAGADAS TITULOS,TOTAL RECAUDOS TITULOS,RECAUDO EN COMPENSACIONES,TOTAL RECAUDO NETO,PENDIENTE DE COBRO ,,,
,,6,,,,,,,,,,,,,FONDOS ESPECIALES,"0,00","0,00","928.950.077,81",,"-928.950.077,81","0,00",,,"1.298.463.601,53","-1.298.463.601,53","0,00",,,,"0,00","0,00","0,00","-1.298.463.601,53","369.513.523,72",,,
,,6,0,,,,,,,,,,,,FONDOS ESPECIALES,"0,00","0,00","928.950.077,81",,"-928.950.077,81","0,00",,,"1.298.463.601,53","-1.298.463.601,53","0,00",,,,"0,00","0,00","0,00","-1.298.463.601,53","369.513.523,72",,,
,,6,0,,0,,,,,,,,,,FONDOS ESPECIALES,"0,00","0,00","928.950.077,81",,"-928.950.077,81","0,00",,,"1.298.463.601,53","-1.298.463.601,53","0,00",,,,"0,00","0,00","0,00","-1.298.463.601,53","369.513.523,72",,,
,,6,0,,0,,0,,,,,,,,FONDOS ESPECIALES,"0,00","0,00","928.950.077,81",,"-928.950.077,81","0,00",,,"1.298.463.601,53","-1.298.463.601,53","0,00",,,,"0,00","0,00","0,00","-1.298.463.601,53","369.513.523,72",,,
,,6,0,,0,,0,67,,,,,,,"FONDO DE MODERNIZACION, DESCONGESTION Y BIENESTAR DE LA ADMINISTRACIÓN DE   JUSTICIA","0,00","0,00","928.950.077,81",,"-928.950.077,81","0,00",,,"1.298.463.601,53","-1.298.463.601,53","0,00",,,,"0,00","0,00","0,00","-1.298.463.601,53","369.513.523,72",,,
,,6,0,,0,,0,67,3,,,,,,ARANCEL JUDICIAL CSJ LEY 1653 DE 2013,"0,00","0,00","928.950.077,81",,"-928.950.077,81","0,00",,,"1.298.463.601,53","-1.298.463.601,53","0,00",,,,"0,00","0,00","0,00","-1.298.463.601,53","369.513.523,72",,,
28-01-01,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,1,,,,,,,,,,,,,INGRESOS CORRIENTES DE LA NACION,"460.629.131,60","0,00","13.535.236,83",,"447.093.894,77","195.964.860,59",,,"9.044.506,83","186.920.353,76","0,00",,,,"0,00","0,00","0,00","186.920.353,76","260.173.541,01",,,
,,1,2,,,,,,,,,,,,INGRESOS NO TRIBUTARIOS,"460.629.131,60","0,00","13.535.236,83",,"447.093.894,77","195.964.860,59",,,"9.044.506,83","186.920.353,76","0,00",,,,"0,00","0,00","0,00","186.920.353,76","260.173.541,01",,,
,,1,2,,1,,,,,,,,,,"TASAS, MULTAS Y CONTRIBUCIONES","460.629.131,60","0,00","13.535.236,83",,"447.093.894,77","195.964.860,59",,,"9.044.506,83","186.920.353,76","0,00",,,,"0,00","0,00","0,00","186.920.353,76","260.173.541,01",,,
,,1,2,,1,,0,,,,,,,,"TASAS, MULTAS Y CONTRIBUCIONES","460.629.131,60","0,00","13.535.236,83",,"447.093.894,77","195.964.860,59",,,"9.044.506,83","186.920.353,76","0,00",,,,"0,00","0,00","0,00","186.920.353,76","260.173.541,01",,,
,,1,2,,1,,0,2,,,,,,,"TASAS, MULTAS Y CONTRIBUCIONES","460.629.131,60","0,00","13.535.236,83",,"447.093.894,77","195.964.860,59",,,"9.044.506,83","186.920.353,76","0,00",,,,"0,00","0,00","0,00","186.920.353,76","260.173.541,01",,,
,,1,2,,1,,0,2,2,,,,,,MULTAS,"387.382.780,60","0,00","13.535.236,83",,"373.847.543,77","190.298.234,59",,,"9.044.506,83","181.253.727,76","0,00",,,,"0,00","0,00","0,00","181.253.727,76","192.593.816,01",,,
,,1,2,,1,,0,2,2,5,,,,,OTRAS MULTAS,"387.382.780,60","0,00","13.535.236,83",,"373.847.543,77","190.298.234,59",,,"9.044.506,83","181.253.727,76","0,00",,,,"0,00","0,00","0,00","181.253.727,76","192.593.816,01",,,
,,1,2,,1,,0,2,3,,,,,,SANCIONES,"73.246.351,00","0,00","0,00",,"73.246.351,00","5.666.626,00",,,"0,00","5.666.626,00","0,00",,,,"0,00","0,00","0,00","5.666.626,00","67.579.725,00",,,
,,1,2,,1,,0,2,3,4,,,,,SANCIONES DISCIPLINARIAS,"73.246.351,00","0,00","0,00",,"73.246.351,00","5.666.626,00",,,"0,00","5.666.626,00","0,00",,,,"0,00","0,00","0,00","5.666.626,00","67.579.725,00",,,
,,2,,,,,,,,,,,,,RECURSOS DE CAPITAL DE LA NACION,"790.792.272,41","0,00","2.582.927,17",,"788.209.345,24","790.792.272,41",,,"2.582.927,17","788.209.345,24","0,00",,,,"0,00","0,00","0,00","788.209.345,24","0,00",,,
,,2,8,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"790.362.849,56","0,00","2.532.927,17",,"787.829.922,39","790.362.849,56",,,"2.532.927,17","787.829.922,39","0,00",,,,"0,00","0,00","0,00","787.829.922,39","0,00",,,
,,2,8,,0,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"790.362.849,56","0,00","2.532.927,17",,"787.829.922,39","790.362.849,56",,,"2.532.927,17","787.829.922,39","0,00",,,,"0,00","0,00","0,00","787.829.922,39","0,00",,,
,,2,8,,0,,0,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"790.362.849,56","0,00","2.532.927,17",,"787.829.922,39","790.362.849,56",,,"2.532.927,17","787.829.922,39","0,00",,,,"0,00","0,00","0,00","787.829.922,39","0,00",,,
,,2,8,,0,,0,1,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"790.362.849,56","0,00","2.532.927,17",,"787.829.922,39","790.362.849,56",,,"2.532.927,17","787.829.922,39","0,00",,,,"0,00","0,00","0,00","787.829.922,39","0,00",,,
,,2,8,,0,,0,1,2,,,,,,APROVECHAMIENTOS,"247.082.960,00","0,00","0,00",,"247.082.960,00","247.082.960,00",,,"0,00","247.082.960,00","0,00",,,,"0,00","0,00","0,00","247.082.960,00","0,00",,,
,,2,8,,0,,0,1,5,,,,,,INTERES DE MORA,"46.528.823,58","0,00","210.217,72",,"46.318.605,86","46.528.823,58",,,"210.217,72","46.318.605,86","0,00",,,,"0,00","0,00","0,00","46.318.605,86","0,00",,,
,,2,8,,0,,0,1,9,,,,,,REINTEGROS VIGENCIAS ANTERIORES,"496.751.065,98","0,00","2.322.709,45",,"494.428.356,53","496.751.065,98",,,"2.322.709,45","494.428.356,53","0,00",,,,"0,00","0,00","0,00","494.428.356,53","0,00",,,
,,2,8,,0,,0,1,9,1,,,,,REINTEGROS VIGENCIAS ANTERIORES-FUNCIONAMIENTO,"236.417.671,98","0,00","2.322.709,45",,"234.094.962,53","236.417.671,98",,,"2.322.709,45","234.094.962,53","0,00",,,,"0,00","0,00","0,00","234.094.962,53","0,00",,,
,,2,8,,0,,0,1,9,4,,,,,REINTEGRO INCAPACIDADES VIGENCIAS ANTERIORES,"260.333.394,00","0,00","0,00",,"260.333.394,00","260.333.394,00",,,"0,00","260.333.394,00","0,00",,,,"0,00","0,00","0,00","260.333.394,00","0,00",,,
,,2,9,,,,,,,,,,,,RECUPERACION DE CARTERA,"429.422,85","0,00","50.000,00",,"379.422,85","429.422,85",,,"50.000,00","379.422,85","0,00",,,,"0,00","0,00","0,00","379.422,85","0,00",,,
,,2,9,,0,,,,,,,,,,RECUPERACION DE CARTERA,"429.422,85","0,00","50.000,00",,"379.422,85","429.422,85",,,"50.000,00","379.422,85","0,00",,,,"0,00","0,00","0,00","379.422,85","0,00",,,
,,2,9,,0,,0,,,,,,,,RECUPERACION DE CARTERA,"429.422,85","0,00","50.000,00",,"379.422,85","429.422,85",,,"50.000,00","379.422,85","0,00",,,,"0,00","0,00","0,00","379.422,85","0,00",,,
,,2,9,,0,,0,1,,,,,,,RECUPERACION DE CARTERA,"429.422,85","0,00","50.000,00",,"379.422,85","429.422,85",,,"50.000,00","379.422,85","0,00",,,,"0,00","0,00","0,00","379.422,85","0,00",,,
,,2,9,,0,,0,1,5,,,,,,RECUPERACIONES,"429.422,85","0,00","50.000,00",,"379.422,85","429.422,85",,,"50.000,00","379.422,85","0,00",,,,"0,00","0,00","0,00","379.422,85","0,00",,,
28-01-02,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - CONSEJO NACIONAL ELECTORAL,1,,,,,,,,,,,,,INGRESOS CORRIENTES DE LA NACION,"450.386,00","0,00","450.386,00",,"0,00","450.386,00",,,"450.386,00","0,00","0,00",,,,"0,00","0,00","0,00","0,00","0,00",,,
,,1,2,,,,,,,,,,,,INGRESOS NO TRIBUTARIOS,"450.386,00","0,00","450.386,00",,"0,00","450.386,00",,,"450.386,00","0,00","0,00",,,,"0,00","0,00","0,00","0,00","0,00",,,
,,1,2,,1,,,,,,,,,,"TASAS, MULTAS Y CONTRIBUCIONES","450.386,00","0,00","450.386,00",,"0,00","450.386,00",,,"450.386,00","0,00","0,00",,,,"0,00","0,00","0,00","0,00","0,00",,,
,,1,2,,1,,0,,,,,,,,"TASAS, MULTAS Y CONTRIBUCIONES","450.386,00","0,00","450.386,00",,"0,00","450.386,00",,,"450.386,00","0,00","0,00",,,,"0,00","0,00","0,00","0,00","0,00",,,
,,1,2,,1,,0,2,,,,,,,"TASAS, MULTAS Y CONTRIBUCIONES","450.386,00","0,00","450.386,00",,"0,00","450.386,00",,,"450.386,00","0,00","0,00",,,,"0,00","0,00","0,00","0,00","0,00",,,
,,1,2,,1,,0,2,2,,,,,,MULTAS,"450.386,00","0,00","450.386,00",,"0,00","450.386,00",,,"450.386,00","0,00","0,00",,,,"0,00","0,00","0,00","0,00","0,00",,,
,,1,2,,1,,0,2,2,5,,,,,OTRAS MULTAS,"450.386,00","0,00","450.386,00",,"0,00","450.386,00",,,"450.386,00","0,00","0,00",,,,"0,00","0,00","0,00","0,00","0,00",,,
28-02-00,FONDO ROTATORIO DE LA REGISTRADURIA,3,,,,,,,,,,,,,I-INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS,"96.607.146.110,29","0,00","109.210.672,00",,"96.497.935.438,29","87.004.048.621,84",,,"99.024.564,00","86.905.024.057,84","0,00",,,,"0,00","0,00","0,00","86.905.024.057,84","9.592.911.380,45",,,
,,3,1,,,,,,,,,,,, A-INGRESOS CORRIENTES,"82.593.082.820,49","0,00","109.210.672,00",,"82.483.872.148,49","72.989.985.332,04",,,"99.024.564,00","72.890.960.768,04","0,00",,,,"0,00","0,00","0,00","72.890.960.768,04","9.592.911.380,45",,,
,,3,1,,2,,,,,,,,,,NO TRIBUTARIOS,"82.593.082.820,49","0,00","109.210.672,00",,"82.483.872.148,49","72.989.985.332,04",,,"99.024.564,00","72.890.960.768,04","0,00",,,,"0,00","0,00","0,00","72.890.960.768,04","9.592.911.380,45",,,
,,3,1,,2,,1,,,,,,,,VENTA DE BIENES Y SERVICIOS,"72.139.367.116,36","0,00","96.060.969,00",,"72.043.306.147,36","71.873.887.192,36",,,"87.822.023,00","71.786.065.169,36","0,00",,,,"0,00","0,00","0,00","71.786.065.169,36","257.240.978,00",,,
,,3,1,,2,,1,2,,,,,,,VENTA DE SERVICIOS,"72.139.367.116,36","0,00","96.060.969,00",,"72.043.306.147,36","71.873.887.192,36",,,"87.822.023,00","71.786.065.169,36","0,00",,,,"0,00","0,00","0,00","71.786.065.169,36","257.240.978,00",,,
,,3,1,,2,,1,2,6,,,,,,SERVICIOS DE DOCUMENTACION E IDENTIFICACION,"66.651.285.717,36","0,00","96.060.969,00",,"66.555.224.748,36","66.651.285.717,36",,,"87.822.023,00","66.563.463.694,36","0,00",,,,"0,00","0,00","0,00","66.563.463.694,36","-8.238.946,00",,,
,,3,1,,2,,1,2,6,1,,,,,DOCUMENTOS DE IDENTIDAD,"66.651.285.717,36","0,00","96.060.969,00",,"66.555.224.748,36","66.651.285.717,36",,,"87.822.023,00","66.563.463.694,36","0,00",,,,"0,00","0,00","0,00","66.563.463.694,36","-8.238.946,00",,,
,,3,1,,2,,1,2,8,,,,,,OTROS SERVICIOS,"5.488.081.399,00","0,00","0,00",,"5.488.081.399,00","5.222.601.475,00",,,"0,00","5.222.601.475,00","0,00",,,,"0,00","0,00","0,00","5.222.601.475,00","265.479.924,00",,,
,,3,1,,2,,1,2,8,4,,,,,SERVICIOS INFORMATIVOS,"5.488.081.399,00","0,00","0,00",,"5.488.081.399,00","5.222.601.475,00",,,"0,00","5.222.601.475,00","0,00",,,,"0,00","0,00","0,00","5.222.601.475,00","265.479.924,00",,,
,,3,1,,2,,7,,,,,,,,"TASAS, MULTAS Y CONTRIBUCIONES","10.287.862.904,64","0,00","13.149.703,00",,"10.274.713.201,64","950.245.340,19",,,"11.202.541,00","939.042.799,19","0,00",,,,"0,00","0,00","0,00","939.042.799,19","9.335.670.402,45",,,
,,3,1,,2,,7,2,,,,,,,MULTAS,"10.287.862.904,64","0,00","13.149.703,00",,"10.274.713.201,64","950.245.340,19",,,"11.202.541,00","939.042.799,19","0,00",,,,"0,00","0,00","0,00","939.042.799,19","9.335.670.402,45",,,
,,3,1,,2,,7,2,1,,,,,,MULTAS,"10.287.862.904,64","0,00","13.149.703,00",,"10.274.713.201,64","950.245.340,19",,,"11.202.541,00","939.042.799,19","0,00",,,,"0,00","0,00","0,00","939.042.799,19","9.335.670.402,45",,,
,,3,1,,2,,8,,,,,,,,OTROS INGRESOS,"165.852.799,49","0,00","0,00",,"165.852.799,49","165.852.799,49",,,"0,00","165.852.799,49","0,00",,,,"0,00","0,00","0,00","165.852.799,49","0,00",,,
,,3,1,,2,,8,1,,,,,,,ORDINARIOS,"150.510.379,17","0,00","0,00",,"150.510.379,17","150.510.379,17",,,"0,00","150.510.379,17","0,00",,,,"0,00","0,00","0,00","150.510.379,17","0,00",,,
,,3,1,,2,,8,1,4,,,,,,INTERESES CORRIENTES,"150.510.379,17","0,00","0,00",,"150.510.379,17","150.510.379,17",,,"0,00","150.510.379,17","0,00",,,,"0,00","0,00","0,00","150.510.379,17","0,00",,,
,,3,1,,2,,8,2,,,,,,,EXTRAORDINARIOS,"15.342.420,32","0,00","0,00",,"15.342.420,32","15.342.420,32",,,"0,00","15.342.420,32","0,00",,,,"0,00","0,00","0,00","15.342.420,32","0,00",,,
,,3,1,,2,,8,2,1,,,,,,RECUPERACIONES,"12.993.402,95","0,00","0,00",,"12.993.402,95","12.993.402,95",,,"0,00","12.993.402,95","0,00",,,,"0,00","0,00","0,00","12.993.402,95","0,00",,,
,,3,1,,2,,8,2,2,,,,,,APROVECHAMIENTOS,"2.349.017,37","0,00","0,00",,"2.349.017,37","2.349.017,37",,,"0,00","2.349.017,37","0,00",,,,"0,00","0,00","0,00","2.349.017,37","0,00",,,
,,3,2,,,,,,,,,,,,B-RECURSOS DE CAPITAL,"14.014.063.289,80","0,00","0,00",,"14.014.063.289,80","14.014.063.289,80",,,"0,00","14.014.063.289,80","0,00",,,,"0,00","0,00","0,00","14.014.063.289,80","0,00",,,
,,3,2,,3,,0,,,,,,,,RENDIMIENTOS FINANCIEROS,"49.357.034,80","0,00","0,00",,"49.357.034,80","49.357.034,80",,,"0,00","49.357.034,80","0,00",,,,"0,00","0,00","0,00","49.357.034,80","0,00",,,
,,3,2,,3,,0,1,,,,,,,RENDIMIENTO POR REAJUSTE MONETARIO,"49.357.034,80","0,00","0,00",,"49.357.034,80","49.357.034,80",,,"0,00","49.357.034,80","0,00",,,,"0,00","0,00","0,00","49.357.034,80","0,00",,,
,,3,2,,5,,1,,,,,,,,VENTA DE ACTIVOS,"110.015.678,00","0,00","0,00",,"110.015.678,00","110.015.678,00",,,"0,00","110.015.678,00","0,00",,,,"0,00","0,00","0,00","110.015.678,00","0,00",,,
,,3,2,,5,,1,1,,,,,,,VENTA DE MUEBLES,"110.015.678,00","0,00","0,00",,"110.015.678,00","110.015.678,00",,,"0,00","110.015.678,00","0,00",,,,"0,00","0,00","0,00","110.015.678,00","0,00",,,
,,3,2,,5,,2,,,,,,,,EXCEDENTES FINANCIEROS,"13.854.690.577,00","0,00","0,00",,"13.854.690.577,00","13.854.690.577,00",,,"0,00","13.854.690.577,00","0,00",,,,"0,00","0,00","0,00","13.854.690.577,00","0,00",,,
,,3,2,,5,,2,1,,,,,,,EXCEDENTES FINANCIEROS,"13.854.690.577,00","0,00","0,00",,"13.854.690.577,00","13.854.690.577,00",,,"0,00","13.854.690.577,00","0,00",,,,"0,00","0,00","0,00","13.854.690.577,00","0,00",,,
28-03-00,FONDO SOCIAL DE VIVIENDA DE LA REGISTRADURIA NACIONAL DEL ESTADO CIVIL,3,,,,,,,,,,,,,I-INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS,"11.943.770.983,00","0,00","0,00",,"11.943.770.983,00","11.943.770.983,00",,,"0,00","11.943.770.983,00","0,00",,,,"0,00","0,00","0,00","11.943.770.983,00","0,00",,,
,,3,1,,,,,,,,,,,, A-INGRESOS CORRIENTES,"10.424.325.983,00","0,00","0,00",,"10.424.325.983,00","10.424.325.983,00",,,"0,00","10.424.325.983,00","0,00",,,,"0,00","0,00","0,00","10.424.325.983,00","0,00",,,
,,3,1,,2,,,,,,,,,,NO TRIBUTARIOS,"10.424.325.983,00","0,00","0,00",,"10.424.325.983,00","10.424.325.983,00",,,"0,00","10.424.325.983,00","0,00",,,,"0,00","0,00","0,00","10.424.325.983,00","0,00",,,
,,3,1,,2,,8,,,,,,,,OTROS INGRESOS,"10.424.325.983,00","0,00","0,00",,"10.424.325.983,00","10.424.325.983,00",,,"0,00","10.424.325.983,00","0,00",,,,"0,00","0,00","0,00","10.424.325.983,00","0,00",,,
,,3,1,,2,,8,1,,,,,,,ORDINARIOS,"10.424.325.983,00","0,00","0,00",,"10.424.325.983,00","10.424.325.983,00",,,"0,00","10.424.325.983,00","0,00",,,,"0,00","0,00","0,00","10.424.325.983,00","0,00",,,
,,3,1,,2,,8,1,3,,,,,,AMORTIZACION A PRESTAMOS,"7.378.906.742,00","0,00","0,00",,"7.378.906.742,00","7.378.906.742,00",,,"0,00","7.378.906.742,00","0,00",,,,"0,00","0,00","0,00","7.378.906.742,00","0,00",,,
,,3,1,,2,,8,1,4,,,,,,INTERESES CORRIENTES,"3.045.419.241,00","0,00","0,00",,"3.045.419.241,00","3.045.419.241,00",,,"0,00","3.045.419.241,00","0,00",,,,"0,00","0,00","0,00","3.045.419.241,00","0,00",,,
,,3,2,,,,,,,,,,,,B-RECURSOS DE CAPITAL,"1.519.445.000,00","0,00","0,00",,"1.519.445.000,00","1.519.445.000,00",,,"0,00","1.519.445.000,00","0,00",,,,"0,00","0,00","0,00","1.519.445.000,00","0,00",,,
,,3,2,,5,,2,,,,,,,,EXCEDENTES FINANCIEROS,"1.519.445.000,00","0,00","0,00",,"1.519.445.000,00","1.519.445.000,00",,,"0,00","1.519.445.000,00","0,00",,,,"0,00","0,00","0,00","1.519.445.000,00","0,00",,,
,,3,2,,5,,2,1,,,,,,,EXCEDENTES FINANCIEROS,"1.519.445.000,00","0,00","0,00",,"1.519.445.000,00","1.519.445.000,00",,,"0,00","1.519.445.000,00","0,00",,,,"0,00","0,00","0,00","1.519.445.000,00","0,00",,,
29-01-01,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,1,,,,,,,,,,,,,INGRESOS CORRIENTES DE LA NACION,"191.270.392,63","0,00","0,00",,"191.270.392,63","292.265.921,63",,,"0,00","292.265.921,63","0,00",,,,"0,00","0,00","0,00","292.265.921,63","-100.995.529,00",,,
,,1,2,,,,,,,,,,,,INGRESOS NO TRIBUTARIOS,"191.270.392,63","0,00","0,00",,"191.270.392,63","292.265.921,63",,,"0,00","292.265.921,63","0,00",,,,"0,00","0,00","0,00","292.265.921,63","-100.995.529,00",,,
,,1,2,,1,,,,,,,,,,"TASAS, MULTAS Y CONTRIBUCIONES","191.270.392,63","0,00","0,00",,"191.270.392,63","292.265.921,63",,,"0,00","292.265.921,63","0,00",,,,"0,00","0,00","0,00","292.265.921,63","-100.995.529,00",,,
,,1,2,,1,,0,,,,,,,,"TASAS, MULTAS Y CONTRIBUCIONES","191.270.392,63","0,00","0,00",,"191.270.392,63","292.265.921,63",,,"0,00","292.265.921,63","0,00",,,,"0,00","0,00","0,00","292.265.921,63","-100.995.529,00",,,
,,1,2,,1,,0,2,,,,,,,"TASAS, MULTAS Y CONTRIBUCIONES","191.270.392,63","0,00","0,00",,"191.270.392,63","292.265.921,63",,,"0,00","292.265.921,63","0,00",,,,"0,00","0,00","0,00","292.265.921,63","-100.995.529,00",,,
,,1,2,,1,,0,2,1,,,,,,TASAS,"94.668.077,00","0,00","0,00",,"94.668.077,00","195.663.606,00",,,"0,00","195.663.606,00","0,00",,,,"0,00","0,00","0,00","195.663.606,00","-100.995.529,00",,,
,,1,2,,1,,0,2,1,3,,,,,CREDENCIALES Y CARNETS,"28.426.051,00","0,00","0,00",,"28.426.051,00","28.426.051,00",,,"0,00","28.426.051,00","0,00",,,,"0,00","0,00","0,00","28.426.051,00","0,00",,,
,,1,2,,1,,0,2,1,6,,,,,ARRENDAMIENTOS,"66.242.026,00","0,00","0,00",,"66.242.026,00","167.237.555,00",,,"0,00","167.237.555,00","0,00",,,,"0,00","0,00","0,00","167.237.555,00","-100.995.529,00",,,
,,1,2,,1,,0,2,3,,,,,,SANCIONES,"96.602.315,63","0,00","0,00",,"96.602.315,63","96.602.315,63",,,"0,00","96.602.315,63","0,00",,,,"0,00","0,00","0,00","96.602.315,63","0,00",,,
,,1,2,,1,,0,2,3,4,,,,,SANCIONES DISCIPLINARIAS,"63.083.279,23","0,00","0,00",,"63.083.279,23","63.083.279,23",,,"0,00","63.083.279,23","0,00",,,,"0,00","0,00","0,00","63.083.279,23","0,00",,,
,,1,2,,1,,0,2,3,5,,,,,SANCIONES CONTRACTUALES,"33.519.036,40","0,00","0,00",,"33.519.036,40","33.519.036,40",,,"0,00","33.519.036,40","0,00",,,,"0,00","0,00","0,00","33.519.036,40","0,00",,,
,,2,,,,,,,,,,,,,RECURSOS DE CAPITAL DE LA NACION,"11.782.303.939,77","0,00","18.422.713,00",,"11.763.881.226,77","11.782.303.939,77",,,"18.422.713,00","11.763.881.226,77","0,00",,,,"0,00","0,00","0,00","11.763.881.226,77","0,00",,,
,,2,4,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,"20.282.552,00","0,00","0,00",,"20.282.552,00","20.282.552,00",,,"0,00","20.282.552,00","0,00",,,,"0,00","0,00","0,00","20.282.552,00","0,00",,,
,,2,4,,0,,,,,,,,,,RENDIMIENTOS FINANCIEROS,"20.282.552,00","0,00","0,00",,"20.282.552,00","20.282.552,00",,,"0,00","20.282.552,00","0,00",,,,"0,00","0,00","0,00","20.282.552,00","0,00",,,
,,2,4,,0,,0,,,,,,,,RENDIMIENTOS FINANCIEROS,"20.282.552,00","0,00","0,00",,"20.282.552,00","20.282.552,00",,,"0,00","20.282.552,00","0,00",,,,"0,00","0,00","0,00","20.282.552,00","0,00",,,
,,2,4,,0,,0,1,,,,,,,RENDIMIENTOS FINANCIEROS,"20.282.552,00","0,00","0,00",,"20.282.552,00","20.282.552,00",,,"0,00","20.282.552,00","0,00",,,,"0,00","0,00","0,00","20.282.552,00","0,00",,,
,,2,4,,0,,0,1,6,,,,,,RENDIMIENTOS FINANCIEROS GENERADOS POR FONDOS,"19.789.214,00","0,00","0,00",,"19.789.214,00","19.789.214,00",,,"0,00","19.789.214,00","0,00",,,,"0,00","0,00","0,00","19.789.214,00","0,00",,,
,,2,4,,0,,0,1,7,,,,,,RENDIMIENTOS FINANCIEROS CUENTAS BANCARIAS,"493.338,00","0,00","0,00",,"493.338,00","493.338,00",,,"0,00","493.338,00","0,00",,,,"0,00","0,00","0,00","493.338,00","0,00",,,
,,2,7,,,,,,,,,,,,OTROS RECURSOS DE CAPITAL,"292.313.262,00","0,00","0,00",,"292.313.262,00","292.313.262,00",,,"0,00","292.313.262,00","0,00",,,,"0,00","0,00","0,00","292.313.262,00","0,00",,,
,,2,7,,0,,,,,,,,,,OTROS RECURSOS DE CAPITAL,"292.313.262,00","0,00","0,00",,"292.313.262,00","292.313.262,00",,,"0,00","292.313.262,00","0,00",,,,"0,00","0,00","0,00","292.313.262,00","0,00",,,
,,2,7,,0,,0,,,,,,,,OTROS RECURSOS DE CAPITAL,"292.313.262,00","0,00","0,00",,"292.313.262,00","292.313.262,00",,,"0,00","292.313.262,00","0,00",,,,"0,00","0,00","0,00","292.313.262,00","0,00",,,
,,2,7,,0,,0,2,,,,,,,DONACIONES EXTERNAS,"292.313.262,00","0,00","0,00",,"292.313.262,00","292.313.262,00",,,"0,00","292.313.262,00","0,00",,,,"0,00","0,00","0,00","292.313.262,00","0,00",,,
,,2,7,,0,,0,2,1,,,,,,DONACIONES EXTERNAS,"292.313.262,00","0,00","0,00",,"292.313.262,00","292.313.262,00",,,"0,00","292.313.262,00","0,00",,,,"0,00","0,00","0,00","292.313.262,00","0,00",,,
,,2,8,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"11.110.895.879,37","0,00","18.422.713,00",,"11.092.473.166,37","11.110.895.879,37",,,"18.422.713,00","11.092.473.166,37","0,00",,,,"0,00","0,00","0,00","11.092.473.166,37","0,00",,,
,,2,8,,0,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"11.110.895.879,37","0,00","18.422.713,00",,"11.092.473.166,37","11.110.895.879,37",,,"18.422.713,00","11.092.473.166,37","0,00",,,,"0,00","0,00","0,00","11.092.473.166,37","0,00",,,
,,2,8,,0,,0,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"11.110.895.879,37","0,00","18.422.713,00",,"11.092.473.166,37","11.110.895.879,37",,,"18.422.713,00","11.092.473.166,37","0,00",,,,"0,00","0,00","0,00","11.092.473.166,37","0,00",,,
,,2,8,,0,,0,1,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"11.110.895.879,37","0,00","18.422.713,00",,"11.092.473.166,37","11.110.895.879,37",,,"18.422.713,00","11.092.473.166,37","0,00",,,,"0,00","0,00","0,00","11.092.473.166,37","0,00",,,
,,2,8,,0,,0,1,2,,,,,,APROVECHAMIENTOS,"421.619.223,08","0,00","0,00",,"421.619.223,08","421.619.223,08",,,"0,00","421.619.223,08","0,00",,,,"0,00","0,00","0,00","421.619.223,08","0,00",,,
,,2,8,,0,,0,1,3,,,,,,FOTOCOPIAS,"8.157.817,86","0,00","0,00",,"8.157.817,86","8.157.817,86",,,"0,00","8.157.817,86","0,00",,,,"0,00","0,00","0,00","8.157.817,86","0,00",,,
,,2,8,,0,,0,1,8,,,,,,VENTA MATERIAL RECICLAJE E INSERVIBLE,"3.880.630,00","0,00","0,00",,"3.880.630,00","3.880.630,00",,,"0,00","3.880.630,00","0,00",,,,"0,00","0,00","0,00","3.880.630,00","0,00",,,
,,2,8,,0,,0,1,9,,,,,,REINTEGROS VIGENCIAS ANTERIORES,"10.677.238.208,43","0,00","18.422.713,00",,"10.658.815.495,43","10.677.238.208,43",,,"18.422.713,00","10.658.815.495,43","0,00",,,,"0,00","0,00","0,00","10.658.815.495,43","0,00",,,
,,2,8,,0,,0,1,9,1,,,,,REINTEGROS VIGENCIAS ANTERIORES-FUNCIONAMIENTO,"2.989.432.868,43","0,00","10.495.534,00",,"2.978.937.334,43","2.989.432.868,43",,,"10.495.534,00","2.978.937.334,43","0,00",,,,"0,00","0,00","0,00","2.978.937.334,43","0,00",,,
