IDENTIFICACION,DESCRIPCION,,,Niv1,Niv2,Niv3,Niv4,Num,Con,Des1,Des2,Des3,Des4,Des5,Des6,Des7,Des8,Des9,Des10,Des11,Des12,Des13,,,Des14,Descripción,,,AFORO INICIAL,,MODIFICACIONES AFORO,AFORO VIGENTE,RECAUDO EN EFECTIVO MES,,,,RECAUDO EN EFECTIVO ACUMULADO,DEVOLUCIONES PAGADAS ACUMULADAS,RECAUDO EN EFECTIVO ACUMULADO NETO,SALDO DE AFORO POR RECAUDAR
,,,,3,1,2,9,2,1,,,,,,,,,,,,,,,,,COMPENSACION CUOTA APRENDICES LEY 789 DE 2002,,,"77.023.000.000,00",,"0,00","77.023.000.000,00","4.356.688.860,80",,,,"83.114.225.957,60","454.538.088,80","82.659.687.868,80","-5.636.687.868,80"
,,,,3,1,2,9,2,2,,,,,,,,,,,,,,,,,APOYO DE SOSTENIMIENTO,,,"19.255.750.000,00",,"0,00","19.255.750.000,00","1.089.172.215,20",,,,"20.778.556.489,40","280.445.586,20","20.498.110.903,20","-1.242.360.903,20"
,,,,3,1,2,9,2,6,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS FONDO EMPRENDER,,,"0,00",,"0,00","0,00","1.426.908.822,27",,,,"7.270.235.563,62","0,00","7.270.235.563,62","-7.270.235.563,62"
,,,,3,1,2,9,2,7,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS CUN,,,"0,00",,"0,00","0,00","490.052.000,00",,,,"2.108.369.000,00","0,00","2.108.369.000,00","-2.108.369.000,00"
,,,,3,1,2,9,6,,,,,,,,,,,,,,,,,,FONDO DE VIVIENDA,,,"0,00",,"0,00","0,00","3.319.993.718,00",,,,"32.221.290.359,00","0,00","32.221.290.359,00","-32.221.290.359,00"
,,,,3,1,2,9,6,1,,,,,,,,,,,,,,,,,AMORTIZACION A PRESTAMOS,,,"22.025.000.000,00",,"0,00","22.025.000.000,00","1.610.834.639,00",,,,"16.747.168.187,00","0,00","16.747.168.187,00","5.277.831.813,00"
,,,,3,1,2,9,6,2,,,,,,,,,,,,,,,,,INTERESES CORRIENTES,,,"0,00",,"0,00","0,00","420.990.326,00",,,,"4.227.464.857,00","0,00","4.227.464.857,00","-4.227.464.857,00"
,,,,3,1,2,9,6,4,,,,,,,,,,,,,,,,,RECUPERACION DE CARTERA,,,"102.000.000,00",,"0,00","102.000.000,00","0,00",,,,"21.143.500,00","0,00","21.143.500,00","80.856.500,00"
,,,,3,1,2,9,6,5,,,,,,,,,,,,,,,,,AHORRO VOLUNTARIO,,,"3.344.000.000,00",,"0,00","3.344.000.000,00","1.288.168.753,00",,,,"4.360.481.815,00","0,00","4.360.481.815,00","-1.016.481.815,00"
,,,,3,1,2,9,6,7,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS CUN,,,"0,00",,"0,00","0,00","0,00",,,,"6.865.032.000,00","0,00","6.865.032.000,00","-6.865.032.000,00"
,,,,3,1,2,9,7,,,,,,,,,,,,,,,,,,FONDO INDUSTRIA DE LA CONSTRUCCION FIC,,,"0,00",,"0,00","0,00","12.878.790.131,00",,,,"99.800.695.144,61","44.292.244,00","99.756.402.900,61","-99.756.402.900,61"
,,,,3,1,2,9,7,1,,,,,,,,,,,,,,,,,CONTRIBUCIONES PATRONALES,,,"109.205.000.000,00",,"0,00","109.205.000.000,00","12.878.790.131,00",,,,"98.011.794.144,61","44.292.244,00","97.967.501.900,61","11.237.498.099,39"
,,,,3,1,2,9,7,4,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS CUN,,,"0,00",,"0,00","0,00","0,00",,,,"1.788.901.000,00","0,00","1.788.901.000,00","-1.788.901.000,00"
,,,,3,2,,,,,,,,,,,,,,,,,,,,,B-RECURSOS DE CAPITAL,,,"199.289.000.000,00",,"0,00","199.289.000.000,00","5.817.381.053,00",,,,"137.798.945.350,00","0,00","137.798.945.350,00","61.490.054.650,00"
,,,,3,2,3,0,,,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,,,"105.289.000.000,00",,"0,00","105.289.000.000,00","5.817.380.434,00",,,,"43.792.157.957,00","0,00","43.792.157.957,00","61.496.842.043,00"
,,,,3,2,3,0,4,,,,,,,,,,,,,,,,,,RENDIMIENTOS SOBRE DEPOSITOS EN ADMINISTRACION,,,"1.000.000.000,00",,"0,00","1.000.000.000,00","26.578.010,00",,,,"771.295.911,00","0,00","771.295.911,00","228.704.089,00"
,,,,3,2,3,0,7,,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS DE INVERSIONES,,,"104.289.000.000,00",,"0,00","104.289.000.000,00","0,00",,,,"0,00","0,00","0,00","104.289.000.000,00"
,,,,3,2,3,0,8,,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS CUN,,,"0,00",,"0,00","0,00","5.790.802.424,00",,,,"43.020.862.046,00","0,00","43.020.862.046,00","-43.020.862.046,00"
,,,,3,2,5,2,,,,,,,,,,,,,,,,,,,EXCEDENTES FINANCIEROS,,,"94.000.000.000,00",,"0,00","94.000.000.000,00","0,00",,,,"94.000.000.000,00","0,00","94.000.000.000,00","0,00"
,,,,3,2,5,2,1,,,,,,,,,,,,,,,,,,EXCEDENTES FINANCIEROS,,,"94.000.000.000,00",,"0,00","94.000.000.000,00","0,00",,,,"94.000.000.000,00","0,00","94.000.000.000,00","0,00"
,,,,3,2,5,5,,,,,,,,,,,,,,,,,,,OTROS RECURSOS DEL BALANCE,,,"0,00",,"0,00","0,00","619,00",,,,"6.787.393,00","0,00","6.787.393,00","-6.787.393,00"
,,,,3,2,5,5,1,,,,,,,,,,,,,,,,,,REINTEGROS VIGENCIA ANTERIOR,,,"0,00",,"0,00","0,00","619,00",,,,"6.787.393,00","0,00","6.787.393,00","-6.787.393,00"
,,,,3,2,5,5,1,1,,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES-FUNCIONAMIENTO,,,"0,00",,"0,00","0,00","619,00",,,,"6.787.393,00","0,00","6.787.393,00","-6.787.393,00"
,,,,3,5,,,,,,,,,,,,,,,,,,,,,C-CONTRIBUCIONES PARAFISCALES,,,"1.015.000.000.000,00",,"0,00","1.015.000.000.000,00","115.192.198.695,15",,,,"1.077.858.748.093,82","934.037.526,00","1.076.924.710.567,82","-61.924.710.567,82"
,,,,3,5,0,,,,,,,,,,,,,,,,,,,,C-CONTRIBUCIONES PARAFISCALES,,,"1.015.000.000.000,00",,"0,00","1.015.000.000.000,00","115.192.198.695,15",,,,"1.077.858.748.093,82","934.037.526,00","1.076.924.710.567,82","-61.924.710.567,82"
,,,,3,5,0,0,,,,,,,,,,,,,,,,,,,C-CONTRIBUCIONES PARAFISCALES,,,"1.015.000.000.000,00",,"0,00","1.015.000.000.000,00","115.192.198.695,15",,,,"1.077.858.748.093,82","934.037.526,00","1.076.924.710.567,82","-61.924.710.567,82"
,,,,3,5,0,0,1,,,,,,,,,,,,,,,,,,APORTES LEY 21/82,,,"0,00",,"0,00","0,00","115.192.198.695,15",,,,"1.077.858.748.093,82","934.037.526,00","1.076.924.710.567,82","-1.076.924.710.567,82"
,,,,3,5,0,0,1,1,,,,,,,,,,,,,,,,,SENA,,,"1.015.000.000.000,00",,"0,00","1.015.000.000.000,00","115.192.198.695,15",,,,"1.077.858.748.093,82","934.037.526,00","1.076.924.710.567,82","-61.924.710.567,82"
36-12-00,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,,,2,,,,,,,,,,,,,,,,,,,,,,RECURSOS DE CAPITAL DE LA NACION,,,"0,00",,"0,00","0,00","3.718,00",,,,"137.234.366,34","0,00","137.234.366,34","-137.234.366,34"
,,,,2,4,,,,,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,,,"0,00",,"0,00","0,00","0,00",,,,"14.224.080,34","0,00","14.224.080,34","-14.224.080,34"
,,,,2,4,0,,,,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,,,"0,00",,"0,00","0,00","0,00",,,,"14.224.080,34","0,00","14.224.080,34","-14.224.080,34"
,,,,2,4,0,0,,,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,,,"0,00",,"0,00","0,00","0,00",,,,"14.224.080,34","0,00","14.224.080,34","-14.224.080,34"
,,,,2,4,0,0,1,,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,,,"0,00",,"0,00","0,00","0,00",,,,"14.224.080,34","0,00","14.224.080,34","-14.224.080,34"
,,,,2,4,0,0,1,1,,,,,,,,,,,,,,,,,RENDIMIENTOS SOBRE DEPÓSITOS EN ADMINISTRACION,,,"0,00",,"0,00","0,00","0,00",,,,"14.224.080,34","0,00","14.224.080,34","-14.224.080,34"
,,,,2,8,,,,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","3.718,00",,,,"123.010.286,00","0,00","123.010.286,00","-123.010.286,00"
,,,,2,8,0,,,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","3.718,00",,,,"123.010.286,00","0,00","123.010.286,00","-123.010.286,00"
,,,,2,8,0,0,,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","3.718,00",,,,"123.010.286,00","0,00","123.010.286,00","-123.010.286,00"
,,,,2,8,0,0,1,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","3.718,00",,,,"123.010.286,00","0,00","123.010.286,00","-123.010.286,00"
,,,,2,8,0,0,1,2,,,,,,,,,,,,,,,,,APROVECHAMIENTOS,,,"0,00",,"0,00","0,00","3.718,00",,,,"2.180.495,00","0,00","2.180.495,00","-2.180.495,00"
,,,,2,8,0,0,1,9,,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES,,,"0,00",,"0,00","0,00","0,00",,,,"120.829.791,00","0,00","120.829.791,00","-120.829.791,00"
,,,,2,8,0,0,1,9,1,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES-FUNCIONAMIENTO,,,"0,00",,"0,00","0,00","0,00",,,,"119.495.590,00","0,00","119.495.590,00","-119.495.590,00"
,,,,2,8,0,0,1,9,4,,,,,,,,,,,,,,,,REINTEGRO INCAPACIDADES VIGENCIAS ANTERIORES,,,"0,00",,"0,00","0,00","0,00",,,,"1.334.201,00","0,00","1.334.201,00","-1.334.201,00"
36-13-00,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO,,,2,,,,,,,,,,,,,,,,,,,,,,RECURSOS DE CAPITAL DE LA NACION,,,"0,00",,"0,00","0,00","68.080.464,00",,,,"262.220.907,40","0,00","262.220.907,40","-262.220.907,40"
,,,,2,4,,,,,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,,,"0,00",,"0,00","0,00","0,00",,,,"3.128.990,77","0,00","3.128.990,77","-3.128.990,77"
,,,,2,4,0,,,,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,,,"0,00",,"0,00","0,00","0,00",,,,"3.128.990,77","0,00","3.128.990,77","-3.128.990,77"
,,,,2,4,0,0,,,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,,,"0,00",,"0,00","0,00","0,00",,,,"3.128.990,77","0,00","3.128.990,77","-3.128.990,77"
,,,,2,4,0,0,1,,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,,,"0,00",,"0,00","0,00","0,00",,,,"3.128.990,77","0,00","3.128.990,77","-3.128.990,77"
,,,,2,4,0,0,1,1,,,,,,,,,,,,,,,,,RENDIMIENTOS SOBRE DEPÓSITOS EN ADMINISTRACION,,,"0,00",,"0,00","0,00","0,00",,,,"3.128.990,77","0,00","3.128.990,77","-3.128.990,77"
,,,,2,8,,,,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","68.080.464,00",,,,"259.091.916,63","0,00","259.091.916,63","-259.091.916,63"
,,,,2,8,0,,,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","68.080.464,00",,,,"259.091.916,63","0,00","259.091.916,63","-259.091.916,63"
,,,,2,8,0,0,,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","68.080.464,00",,,,"259.091.916,63","0,00","259.091.916,63","-259.091.916,63"
,,,,2,8,0,0,1,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","68.080.464,00",,,,"259.091.916,63","0,00","259.091.916,63","-259.091.916,63"
,,,,2,8,0,0,1,2,,,,,,,,,,,,,,,,,APROVECHAMIENTOS,,,"0,00",,"0,00","0,00","0,00",,,,"2.056.847,63","0,00","2.056.847,63","-2.056.847,63"
,,,,2,8,0,0,1,9,,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES,,,"0,00",,"0,00","0,00","68.080.464,00",,,,"257.035.069,00","0,00","257.035.069,00","-257.035.069,00"
,,,,2,8,0,0,1,9,3,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES-INVERSION,,,"0,00",,"0,00","0,00","57.426.455,00",,,,"241.125.217,00","0,00","241.125.217,00","-241.125.217,00"
,,,,2,8,0,0,1,9,4,,,,,,,,,,,,,,,,REINTEGRO INCAPACIDADES VIGENCIAS ANTERIORES,,,"0,00",,"0,00","0,00","10.654.009,00",,,,"15.909.852,00","0,00","15.909.852,00","-15.909.852,00"
37-01-01,MINISTERIO DEL INTERIOR - GESTIÓN GENERAL,,,1,,,,,,,,,,,,,,,,,,,,,,INGRESOS CORRIENTES DE LA NACION,,,"0,00",,"0,00","0,00","-175.450.890,00",,,,"11.443.580,07","0,00","11.443.580,07","-11.443.580,07"
,,,,1,2,,,,,,,,,,,,,,,,,,,,,INGRESOS NO TRIBUTARIOS,,,"0,00",,"0,00","0,00","-175.450.890,00",,,,"11.443.580,07","0,00","11.443.580,07","-11.443.580,07"
,,,,1,2,1,,,,,,,,,,,,,,,,,,,,"TASAS, MULTAS Y CONTRIBUCIONES",,,"0,00",,"0,00","0,00","-175.450.890,00",,,,"11.443.580,07","0,00","11.443.580,07","-11.443.580,07"
,,,,1,2,1,0,,,,,,,,,,,,,,,,,,,"TASAS, MULTAS Y CONTRIBUCIONES",,,"0,00",,"0,00","0,00","-175.450.890,00",,,,"11.443.580,07","0,00","11.443.580,07","-11.443.580,07"
,,,,1,2,1,0,2,,,,,,,,,,,,,,,,,,"TASAS, MULTAS Y CONTRIBUCIONES",,,"0,00",,"0,00","0,00","-175.450.890,00",,,,"11.443.580,07","0,00","11.443.580,07","-11.443.580,07"
,,,,1,2,1,0,2,2,,,,,,,,,,,,,,,,,MULTAS,,,"0,00",,"0,00","0,00","-175.450.890,00",,,,"6.527.917,00","0,00","6.527.917,00","-6.527.917,00"
,,,,1,2,1,0,2,2,5,,,,,,,,,,,,,,,,OTRAS MULTAS,,,"0,00",,"0,00","0,00","-175.450.890,00",,,,"6.527.917,00","0,00","6.527.917,00","-6.527.917,00"
,,,,1,2,1,0,2,3,,,,,,,,,,,,,,,,,SANCIONES,,,"0,00",,"0,00","0,00","0,00",,,,"4.915.663,07","0,00","4.915.663,07","-4.915.663,07"
,,,,1,2,1,0,2,3,5,,,,,,,,,,,,,,,,SANCIONES CONTRACTUALES,,,"0,00",,"0,00","0,00","0,00",,,,"4.915.663,07","0,00","4.915.663,07","-4.915.663,07"
,,,,2,,,,,,,,,,,,,,,,,,,,,,RECURSOS DE CAPITAL DE LA NACION,,,"0,00",,"0,00","0,00","40.710.409.892,83",,,,"57.923.227.890,30","14.152.305,00","57.909.075.585,30","-57.909.075.585,30"
,,,,2,1,,,,,,,,,,,,,,,,,,,,,ENAJENACION DE ACTIVOS,,,"0,00",,"0,00","0,00","38.745.261.753,00",,,,"38.745.261.753,00","0,00","38.745.261.753,00","-38.745.261.753,00"
,,,,2,1,0,,,,,,,,,,,,,,,,,,,,ENAJENACION DE ACTIVOS,,,"0,00",,"0,00","0,00","38.745.261.753,00",,,,"38.745.261.753,00","0,00","38.745.261.753,00","-38.745.261.753,00"
,,,,2,1,0,0,,,,,,,,,,,,,,,,,,,ENAJENACION DE ACTIVOS,,,"0,00",,"0,00","0,00","38.745.261.753,00",,,,"38.745.261.753,00","0,00","38.745.261.753,00","-38.745.261.753,00"
,,,,2,1,0,0,1,,,,,,,,,,,,,,,,,,ENAJENACION DE ACTIVOS,,,"0,00",,"0,00","0,00","38.745.261.753,00",,,,"38.745.261.753,00","0,00","38.745.261.753,00","-38.745.261.753,00"
,,,,2,1,0,0,1,2,,,,,,,,,,,,,,,,,VENTA DE  INMUEBLES,,,"0,00",,"0,00","0,00","38.745.261.753,00",,,,"38.745.261.753,00","0,00","38.745.261.753,00","-38.745.261.753,00"
,,,,2,2,,,,,,,,,,,,,,,,,,,,,EXCEDENTES FINANCIEROS DE ENTIDADES DESCENTRALIZADAS,,,"0,00",,"0,00","0,00","0,00",,,,"6.473.146.720,00","0,00","6.473.146.720,00","-6.473.146.720,00"
,,,,2,2,0,,,,,,,,,,,,,,,,,,,,EXCEDENTES FINANCIEROS DE ENTIDADES DESCENTRALIZADAS,,,"0,00",,"0,00","0,00","0,00",,,,"6.473.146.720,00","0,00","6.473.146.720,00","-6.473.146.720,00"
,,,,2,2,0,0,,,,,,,,,,,,,,,,,,,EXCEDENTES FINANCIEROS DE ENTIDADES DESCENTRALIZADAS,,,"0,00",,"0,00","0,00","0,00",,,,"6.473.146.720,00","0,00","6.473.146.720,00","-6.473.146.720,00"
,,,,2,2,0,0,1,,,,,,,,,,,,,,,,,,EXCEDENTES FINANCIEROS DE ENTIDADES DESCENTRALIZADAS,,,"0,00",,"0,00","0,00","0,00",,,,"6.473.146.720,00","0,00","6.473.146.720,00","-6.473.146.720,00"
,,,,2,2,0,0,1,2,,,,,,,,,,,,,,,,,EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO,,,"0,00",,"0,00","0,00","0,00",,,,"6.473.146.720,00","0,00","6.473.146.720,00","-6.473.146.720,00"
,,,,2,4,,,,,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,,,"0,00",,"0,00","0,00","0,00",,,,"1.616.521.534,03","1.788.734,00","1.614.732.800,03","-1.614.732.800,03"
,,,,2,4,0,,,,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,,,"0,00",,"0,00","0,00","0,00",,,,"1.616.521.534,03","1.788.734,00","1.614.732.800,03","-1.614.732.800,03"
,,,,2,4,0,0,,,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,,,"0,00",,"0,00","0,00","0,00",,,,"1.616.521.534,03","1.788.734,00","1.614.732.800,03","-1.614.732.800,03"
,,,,2,4,0,0,1,,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,,,"0,00",,"0,00","0,00","0,00",,,,"1.616.521.534,03","1.788.734,00","1.614.732.800,03","-1.614.732.800,03"
,,,,2,4,0,0,1,1,,,,,,,,,,,,,,,,,RENDIMIENTOS SOBRE DEPÓSITOS EN ADMINISTRACION,,,"0,00",,"0,00","0,00","0,00",,,,"1.616.521.534,03","1.788.734,00","1.614.732.800,03","-1.614.732.800,03"
,,,,2,8,,,,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","1.965.148.139,83",,,,"11.088.297.883,27","12.363.571,00","11.075.934.312,27","-11.075.934.312,27"
,,,,2,8,0,,,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","1.965.148.139,83",,,,"11.088.297.883,27","12.363.571,00","11.075.934.312,27","-11.075.934.312,27"
,,,,2,8,0,0,,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","1.965.148.139,83",,,,"11.088.297.883,27","12.363.571,00","11.075.934.312,27","-11.075.934.312,27"
,,,,2,8,0,0,1,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","1.965.148.139,83",,,,"11.088.297.883,27","12.363.571,00","11.075.934.312,27","-11.075.934.312,27"
,,,,2,8,0,0,1,3,,,,,,,,,,,,,,,,,FOTOCOPIAS,,,"0,00",,"0,00","0,00","0,00",,,,"1.374.341,31","0,00","1.374.341,31","-1.374.341,31"
,,,,2,8,0,0,1,9,,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES,,,"0,00",,"0,00","0,00","1.965.148.139,83",,,,"11.086.923.541,96","12.363.571,00","11.074.559.970,96","-11.074.559.970,96"
,,,,2,8,0,0,1,9,1,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES-FUNCIONAMIENTO,,,"0,00",,"0,00","0,00","1.954.489.331,00",,,,"10.733.924.559,47","12.363.571,00","10.721.560.988,47","-10.721.560.988,47"
,,,,2,8,0,0,1,9,3,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES-INVERSION,,,"0,00",,"0,00","0,00","10.658.808,83",,,,"16.837.475,83","0,00","16.837.475,83","-16.837.475,83"
,,,,2,8,0,0,1,9,5,,,,,,,,,,,,,,,,REINTEGRO SENTENCIAS Y CONCILIACIONES VIGENCIAS ANTERIORES,,,"0,00",,"0,00","0,00","0,00",,,,"336.161.506,66","0,00","336.161.506,66","-336.161.506,66"
,,,,6,,,,,,,,,,,,,,,,,,,,,,FONDOS ESPECIALES,,,"309.485.237.354,00",,"-40.498.467.803,00","268.986.769.551,00","28.725.305.355,91",,,,"260.410.419.938,52","430.859.069,00","259.979.560.869,52","9.007.208.681,48"
,,,,6,0,,,,,,,,,,,,,,,,,,,,,FONDOS ESPECIALES,,,"309.485.237.354,00",,"-40.498.467.803,00","268.986.769.551,00","28.725.305.355,91",,,,"260.410.419.938,52","430.859.069,00","259.979.560.869,52","9.007.208.681,48"
,,,,6,0,0,,,,,,,,,,,,,,,,,,,,FONDOS ESPECIALES,,,"309.485.237.354,00",,"-40.498.467.803,00","268.986.769.551,00","28.725.305.355,91",,,,"260.410.419.938,52","430.859.069,00","259.979.560.869,52","9.007.208.681,48"
,,,,6,0,0,0,,,,,,,,,,,,,,,,,,,FONDOS ESPECIALES,,,"0,00",,"0,00","0,00","28.725.305.355,91",,,,"260.410.419.938,52","430.859.069,00","259.979.560.869,52","-259.979.560.869,52"
,,,,6,0,0,0,14,,,,,,,,,,,,,,,,,,FONDOS INTERNOS MINISTERIO DE DEFENSA ,,,"0,00",,"0,00","0,00","0,00",,,,"112.218.199,11","0,00","112.218.199,11","-112.218.199,11"
,,,,6,0,0,0,14,33,,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES,,,"0,00",,"0,00","0,00","0,00",,,,"112.218.199,11","0,00","112.218.199,11","-112.218.199,11"
,,,,6,0,0,0,14,33,1,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES-FUNCIONAMIENTO,,,"0,00",,"0,00","0,00","0,00",,,,"112.218.199,11","0,00","112.218.199,11","-112.218.199,11"
,,,,6,0,0,0,40,,,,,,,,,,,,,,,,,,FONDO SEGURIDAD Y CONVIVENCIA CIUDADANA,,,"309.485.237.354,00",,"-40.498.467.803,00","268.986.769.551,00","28.725.305.355,91",,,,"260.298.201.739,41","430.859.069,00","259.867.342.670,41","9.119.426.880,59"
,,,,6,0,0,0,40,1,,,,,,,,,,,,,,,,,CONTRIBUCION - FONDO DE SEGURIDAD Y CONVIVENCIA CIUDADANA,,,"0,00",,"0,00","0,00","28.725.305.355,91",,,,"260.298.201.739,41","430.859.069,00","259.867.342.670,41","-259.867.342.670,41"
37-02-00,FONDO PARA LA PARTICIPACION Y EL FORTALECIMIENTO DE LA DEMOCRACIA,,,2,,,,,,,,,,,,,,,,,,,,,,RECURSOS DE CAPITAL DE LA NACION,,,"0,00",,"0,00","0,00","-207.600,00",,,,"4.152.777,00","0,00","4.152.777,00","-4.152.777,00"
,,,,2,8,,,,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","-207.600,00",,,,"4.152.777,00","0,00","4.152.777,00","-4.152.777,00"
,,,,2,8,0,,,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","-207.600,00",,,,"4.152.777,00","0,00","4.152.777,00","-4.152.777,00"
,,,,2,8,0,0,,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","-207.600,00",,,,"4.152.777,00","0,00","4.152.777,00","-4.152.777,00"
,,,,2,8,0,0,1,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","-207.600,00",,,,"4.152.777,00","0,00","4.152.777,00","-4.152.777,00"
,,,,2,8,0,0,1,9,,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES,,,"0,00",,"0,00","0,00","-207.600,00",,,,"4.152.777,00","0,00","4.152.777,00","-4.152.777,00"
,,,,2,8,0,0,1,9,1,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES-FUNCIONAMIENTO,,,"0,00",,"0,00","0,00","-207.600,00",,,,"4.152.777,00","0,00","4.152.777,00","-4.152.777,00"
37-03-00,DIRECCION NACIONAL DEL DERECHO DE AUTOR,,,2,,,,,,,,,,,,,,,,,,,,,,RECURSOS DE CAPITAL DE LA NACION,,,"0,00",,"0,00","0,00","0,00",,,,"16.370.865,86","0,00","16.370.865,86","-16.370.865,86"
,,,,2,8,,,,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","0,00",,,,"16.370.865,86","0,00","16.370.865,86","-16.370.865,86"
,,,,2,8,0,,,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","0,00",,,,"16.370.865,86","0,00","16.370.865,86","-16.370.865,86"
,,,,2,8,0,0,,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","0,00",,,,"16.370.865,86","0,00","16.370.865,86","-16.370.865,86"
,,,,2,8,0,0,1,,,,,,,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,,,"0,00",,"0,00","0,00","0,00",,,,"16.370.865,86","0,00","16.370.865,86","-16.370.865,86"
,,,,2,8,0,0,1,2,,,,,,,,,,,,,,,,,APROVECHAMIENTOS,,,"0,00",,"0,00","0,00","0,00",,,,"18.660,00","0,00","18.660,00","-18.660,00"
,,,,2,8,0,0,1,9,,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES,,,"0,00",,"0,00","0,00","0,00",,,,"16.352.205,86","0,00","16.352.205,86","-16.352.205,86"
,,,,2,8,0,0,1,9,1,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES-FUNCIONAMIENTO,,,"0,00",,"0,00","0,00","0,00",,,,"8.783.236,86","0,00","8.783.236,86","-8.783.236,86"
